Date;Price;Open;High;Low;Vol.;Change %
07/15/2022;19.900;19.700;20.600;19.650;13.35M;2,05%
07/14/2022;19.500;19.200;19.600;18.900;6.93M;0,52%
07/13/2022;19.400;19.300;19.950;19.150;10.56M;0,52%
07/12/2022;19.300;18.800;19.800;18.500;8.62M;2,66%
07/11/2022;18.800;18.800;19.250;18.350;6.82M;-1,05%
07/08/2022;19.000;18.600;19.250;18.550;9.00M;3,26%
07/07/2022;18.400;18.700;18.850;17.950;4.85M;-0,54%
07/06/2022;18.500;18.400;19.250;18.100;9.76M;-1,07%
07/05/2022;18.700;18.550;19.450;18.500;12.39M;0,00%
07/04/2022;18.700;19.000;19.100;18.500;6.41M;0,00%
07/01/2022;18.700;17.800;18.700;17.100;6.90M;5,06%
06/30/2022;17.800;18.950;19.450;17.800;8.25M;-6,07%
06/29/2022;18.950;17.800;19.200;17.800;9.02M;4,12%
06/28/2022;18.200;18.400;18.800;17.950;5.29M;-1,09%
06/27/2022;18.400;17.400;18.400;16.900;8.14M;6,36%
06/24/2022;17.300;16.850;17.900;16.800;7.84M;3,28%
06/23/2022;16.750;16.550;16.800;16.200;2.85M;1,52%
06/22/2022;16.500;16.150;16.700;15.750;7.63M;5,43%
06/21/2022;15.650;15.800;17.000;15.600;7.05M;-6,29%
06/20/2022;16.700;17.300;18.300;16.700;10.10M;-6,96%
06/17/2022;17.950;18.200;18.400;17.950;6.27M;-6,75%
06/16/2022;19.250;19.950;20.100;19.200;5.90M;-0,26%
06/15/2022;19.300;20.200;21.000;19.300;9.93M;-6,76%
06/14/2022;20.700;21.000;21.750;20.450;9.67M;-5,69%
06/13/2022;21.950;22.600;23.000;21.950;8.16M;-6,99%
06/10/2022;23.600;24.000;24.850;23.550;10.22M;-1,05%
06/09/2022;23.850;22.500;23.850;22.300;13.55M;6,95%
06/08/2022;22.300;22.100;22.300;21.400;5.75M;4,21%
06/07/2022;21.400;22.250;22.500;21.200;5.92M;-5,73%
06/06/2022;22.700;23.800;24.050;22.500;5.01M;-4,62%
06/03/2022;23.800;23.950;24.200;23.550;5.56M;2,73%
06/02/2022;23.167;23.167;23.730;22.925;6.91M;0,00%
06/01/2022;23.167;24.092;24.132;22.925;12.67M;-3,84%
05/31/2022;24.092;24.936;24.936;23.971;9.17M;-3,39%
05/30/2022;24.936;25.178;25.178;24.735;6.74M;-0,16%
05/27/2022;24.977;24.132;25.741;23.770;14.44M;3,16%
05/26/2022;24.212;24.132;24.695;24.011;5.90M;1,18%
05/25/2022;23.931;22.604;24.132;22.041;11.61M;4,94%
05/24/2022;22.805;24.293;24.494;22.443;11.37M;-5,50%
05/23/2022;24.132;23.971;24.655;23.569;8.97M;1,01%
05/20/2022;23.891;22.925;23.971;22.925;7.84M;3,48%
05/19/2022;23.086;22.684;23.448;22.684;4.55M;-1,03%
05/18/2022;23.328;23.247;23.609;22.563;8.05M;5,65%
05/17/2022;22.081;20.110;22.081;19.708;9.33M;6,81%
05/16/2022;20.673;22.201;23.006;20.673;6.59M;-6,88%
05/13/2022;22.201;22.765;23.850;22.201;6.66M;-6,91%
05/12/2022;23.850;25.298;25.540;23.850;5.76M;-6,91%
05/11/2022;25.620;25.902;26.103;24.977;5.13M;-0,78%
05/10/2022;25.821;24.172;25.821;24.172;5.72M;0,00%
05/09/2022;25.821;27.028;27.631;25.821;5.21M;-6,96%
05/06/2022;27.752;26.585;29.682;26.585;6.73M;-1,15%
05/05/2022;28.074;29.159;29.159;27.068;4.90M;-1,97%
05/04/2022;28.637;29.602;29.763;28.194;6.29M;-4,69%
04/29/2022;30.044;29.280;30.165;28.958;4.25M;2,33%
04/28/2022;29.361;29.361;29.924;29.200;4.97M;0,55%
04/27/2022;29.200;28.315;29.240;27.752;5.52M;3,12%
04/26/2022;28.315;26.545;28.315;26.425;6.93M;0,00%
04/25/2022;28.315;30.406;30.688;28.315;7.10M;-6,88%
04/22/2022;30.406;31.372;31.734;28.958;6.87M;-1,56%
04/21/2022;30.889;30.245;31.170;29.723;4.99M;1,05%
04/20/2022;30.567;30.567;31.532;30.165;6.76M;0,13%
04/19/2022;30.527;33.342;33.745;30.527;6.12M;-6,99%
04/18/2022;32.819;34.589;34.589;32.337;6.33M;-5,34%
04/15/2022;34.670;34.991;35.394;34.589;3.51M;-0,92%
04/14/2022;34.991;34.589;35.554;33.946;6.06M;2,59%
04/13/2022;34.107;33.664;34.107;32.337;7.85M;1,44%
04/12/2022;33.624;36.198;36.520;33.624;9.06M;-6,90%
04/08/2022;36.118;37.405;37.525;35.796;7.53M;-3,34%
04/07/2022;37.364;38.490;38.490;37.203;5.11M;-2,21%
04/06/2022;38.209;37.405;38.772;37.405;7.13M;1,17%
04/05/2022;37.767;38.370;38.893;37.485;7.10M;-1,16%
04/04/2022;38.209;38.611;38.933;38.008;5.60M;-1,04%
04/01/2022;38.611;37.163;38.973;37.043;8.85M;1,80%
03/31/2022;37.927;39.697;40.059;36.922;20.66M;-4,17%
03/30/2022;39.576;40.622;41.427;39.134;17.45M;-3,53%
03/29/2022;41.024;42.231;42.231;40.622;11.80M;-1,54%
03/28/2022;41.668;40.220;41.829;39.416;21.29M;3,70%
03/25/2022;40.180;39.255;40.542;38.732;16.60M;2,15%
03/24/2022;39.335;39.496;39.979;39.255;7.91M;0,21%
03/23/2022;39.255;40.220;40.220;39.255;10.07M;-1,11%
03/22/2022;39.697;38.048;39.697;37.405;12.55M;4,33%
03/21/2022;38.048;38.450;38.531;37.807;8.35M;2,38%
03/18/2022;37.163;36.560;37.807;35.876;9.49M;2,10%
03/17/2022;36.399;37.726;37.968;35.796;14.74M;-2,90%
03/16/2022;37.485;38.008;38.169;37.364;6.22M;0,21%
03/15/2022;37.405;36.922;37.968;35.514;19.14M;-0,43%
03/14/2022;37.565;40.220;41.668;37.565;18.92M;-6,51%
03/11/2022;40.180;41.266;41.748;39.496;15.94M;-2,44%
03/10/2022;41.185;41.024;42.151;39.416;11.13M;0,00%
03/09/2022;41.185;40.140;41.346;39.416;17.67M;4,28%
03/08/2022;39.496;39.818;40.863;39.416;18.02M;-2,58%
03/07/2022;40.542;39.818;41.909;39.536;17.12M;3,38%
03/04/2022;39.214;40.220;40.381;39.013;11.62M;-2,11%
03/03/2022;40.059;38.370;40.059;37.887;18.21M;6,18%
03/02/2022;37.726;36.399;37.726;36.319;14.24M;3,65%
03/01/2022;36.399;37.405;37.968;36.238;18.89M;2,49%
02/28/2022;35.514;33.785;35.514;33.704;23.74M;6,90%
02/25/2022;33.222;32.980;33.222;32.417;10.11M;2,48%
02/24/2022;32.417;33.061;33.624;31.211;11.87M;-1,95%
02/23/2022;33.061;32.417;33.383;32.216;11.55M;1,99%
02/22/2022;32.417;32.176;32.659;31.653;11.33M;-1,23%
02/21/2022;32.819;33.624;34.107;32.819;9.18M;-1,45%
02/18/2022;33.302;31.774;33.704;31.693;11.94M;4,02%
02/17/2022;32.015;31.854;32.498;31.532;7.77M;0,76%
02/16/2022;31.774;31.130;32.096;31.050;7.62M;0,00%
02/15/2022;31.774;31.935;32.337;30.969;7.78M;-0,75%
02/14/2022;32.015;31.010;32.779;31.010;9.95M;1,53%
02/11/2022;31.532;30.447;32.176;30.447;10.66M;2,48%
02/10/2022;30.768;30.567;31.693;30.245;9.24M;2,00%
02/09/2022;30.165;28.958;30.165;28.556;6.85M;6,99%
02/08/2022;28.194;26.384;28.194;26.223;7.56M;6,86%
02/07/2022;26.384;25.701;26.746;25.459;3.90M;4,46%
01/28/2022;25.258;25.580;25.580;24.816;1.90M;0,32%
01/27/2022;25.178;25.178;25.499;24.735;2.30M;0,00%
01/26/2022;25.178;25.419;25.902;25.178;2.98M;0,16%
01/25/2022;25.137;24.414;25.339;24.414;3.59M;2,97%
01/24/2022;24.414;26.143;26.223;24.414;7.40M;-6,90%
01/21/2022;26.223;26.947;26.947;26.223;3.98M;-3,55%
01/20/2022;27.189;27.350;27.350;26.626;2.26M;1,50%
01/19/2022;26.787;26.545;27.269;25.821;4.82M;0,00%
01/18/2022;26.787;28.154;28.637;26.425;6.83M;-5,67%
01/17/2022;28.395;30.004;30.487;28.395;5.68M;-5,36%
01/14/2022;30.004;30.406;31.050;30.004;2.61M;-1,58%
01/13/2022;30.487;30.004;31.412;29.441;7.01M;2,29%
01/12/2022;29.803;29.159;29.843;28.878;3.57M;2,35%
01/11/2022;29.119;29.361;29.883;28.436;4.01M;-0,55%
01/10/2022;29.280;29.602;30.326;29.280;5.16M;-0,82%
01/07/2022;29.521;29.441;30.205;29.441;3.45M;-0,81%
01/06/2022;29.763;30.728;30.808;29.441;6.73M;-4,02%
01/05/2022;31.010;31.170;31.573;31.010;4.85M;-0,26%
01/04/2022;31.090;31.211;31.653;31.050;3.99M;-0,26%
12/31/2021;31.170;30.768;31.693;30.447;5.35M;1,97%
12/30/2021;30.567;31.211;31.372;30.286;2.22M;-1,55%
12/29/2021;31.050;29.924;31.653;29.521;5.52M;3,76%
12/28/2021;29.924;29.441;30.245;29.039;4.66M;1,09%
12/27/2021;29.602;30.406;30.487;29.361;1.97M;-1,47%
12/24/2021;30.044;29.361;30.165;28.958;3.63M;4,92%
12/23/2021;28.637;29.682;29.763;27.631;9.10M;-3,52%
12/22/2021;29.682;30.728;31.130;29.602;5.54M;-2,64%
12/21/2021;30.487;31.452;31.532;30.487;4.29M;-2,94%
12/20/2021;31.412;31.211;31.854;30.607;3.91M;0,13%
12/17/2021;31.372;32.176;32.176;31.130;7.77M;-2,99%
12/16/2021;32.337;32.739;33.061;32.136;5.32M;-1,23%
12/15/2021;32.739;32.980;33.664;32.739;5.65M;0,37%
12/14/2021;32.618;30.648;32.618;30.487;11.30M;6,99%
12/13/2021;30.487;29.924;30.487;29.602;6.41M;2,29%
12/10/2021;29.803;30.849;30.849;29.803;4.68M;-2,50%
12/09/2021;30.567;30.245;31.211;29.843;4.00M;0,26%
12/08/2021;30.487;31.854;31.854;30.366;4.91M;-2,57%
12/07/2021;31.291;30.969;31.613;30.004;7.04M;1,43%
12/06/2021;30.849;32.819;33.222;30.849;9.79M;-6,92%
12/03/2021;33.141;34.670;34.830;33.141;6.94M;-4,19%
12/02/2021;34.589;35.072;35.152;34.428;4.45M;-0,69%
12/01/2021;34.830;34.589;35.313;34.589;4.77M;0,70%
11/30/2021;34.589;34.589;35.394;33.986;9.09M;1,18%
11/29/2021;34.187;33.946;34.830;33.946;5.15M;-2,07%
11/26/2021;34.911;34.348;35.313;34.147;8.95M;2,84%
11/25/2021;33.946;32.900;34.107;32.900;7.93M;2,93%
11/24/2021;32.980;34.750;34.750;32.980;11.40M;-4,98%
11/23/2021;34.710;34.187;35.152;34.187;5.29M;1,53%
11/22/2021;34.187;33.785;34.830;33.785;5.66M;1,19%
11/19/2021;33.785;34.750;35.313;33.463;11.75M;-4,55%
11/18/2021;35.394;36.922;37.002;34.991;14.62M;-4,97%
11/17/2021;37.244;37.807;38.611;37.002;11.41M;-2,73%
11/16/2021;38.289;38.611;39.335;38.249;6.26M;-1,55%
11/15/2021;38.893;39.416;39.737;38.692;7.78M;-3,01%
11/12/2021;40.099;38.088;40.180;38.088;10.38M;5,28%
11/11/2021;38.088;39.094;39.375;37.807;14.56M;-3,37%
11/10/2021;39.416;40.703;40.703;39.416;16.22M;-3,35%
11/09/2021;40.783;41.185;41.668;40.703;8.11M;-0,98%
11/08/2021;41.185;41.507;41.990;40.944;7.70M;-0,58%
11/05/2021;41.427;41.748;42.070;40.381;9.66M;0,59%
11/04/2021;41.185;40.622;41.829;39.416;14.63M;1,39%
11/03/2021;40.622;42.633;43.116;40.622;21.97M;-4,72%
11/02/2021;42.633;42.472;44.001;42.311;13.10M;-0,56%
11/01/2021;42.874;43.438;43.598;42.392;16.38M;-2,02%
10/29/2021;43.759;44.242;44.644;43.035;23.18M;-2,16%
10/28/2021;44.725;44.242;45.449;43.840;7.21M;0,72%
10/27/2021;44.403;44.483;45.046;43.679;6.65M;0,36%
10/26/2021;44.242;41.829;44.242;41.024;12.17M;5,36%
10/25/2021;41.990;44.242;44.564;41.990;18.58M;-5,78%
10/22/2021;44.564;45.046;45.368;44.242;6.83M;-0,89%
10/21/2021;44.966;44.966;45.127;44.081;8.26M;0,36%
10/20/2021;44.805;42.955;44.805;42.472;8.82M;4,70%
10/19/2021;42.794;42.553;43.196;41.748;7.10M;0,76%
10/18/2021;42.472;42.151;43.840;41.748;12.54M;1,73%
10/15/2021;41.748;39.979;41.829;39.898;11.48M;5,27%
10/14/2021;39.657;39.094;40.019;39.013;8.24M;1,54%
10/13/2021;39.054;39.255;39.576;38.852;6.14M;-0,51%
10/12/2021;39.255;39.255;39.496;38.933;8.81M;0,00%
10/11/2021;39.255;39.013;39.818;38.531;8.51M;1,14%
10/08/2021;38.812;38.692;39.174;38.370;8.43M;0,00%
10/07/2021;38.812;39.094;39.174;38.531;7.01M;-0,10%
10/06/2021;38.852;38.450;39.094;38.289;8.32M;1,90%
10/05/2021;38.129;38.611;38.772;38.048;8.27M;-0,84%
10/04/2021;38.450;36.600;38.490;36.600;13.44M;6,70%
10/01/2021;36.037;35.072;36.037;34.991;11.93M;1,24%
09/30/2021;35.595;35.474;36.158;35.313;7.07M;0,68%
09/29/2021;35.353;35.032;35.554;34.750;6.53M;0,11%
09/28/2021;35.313;33.785;35.554;33.141;8.96M;4,52%
09/27/2021;33.785;35.474;36.278;33.785;10.62M;-5,41%
09/24/2021;35.715;35.997;36.118;35.233;8.89M;-1,33%
09/23/2021;36.198;36.761;37.686;35.876;9.52M;-1,75%
09/22/2021;36.841;37.002;37.364;36.278;5.25M;0,66%
09/21/2021;36.600;34.267;36.600;34.267;10.99M;4,48%
09/20/2021;35.032;35.876;36.359;34.911;13.75M;-3,44%
09/17/2021;36.278;35.112;37.244;35.072;10.58M;3,32%
09/16/2021;35.112;35.635;35.957;34.629;8.37M;-0,46%
09/15/2021;35.273;32.980;35.273;32.699;15.40M;6,95%
09/14/2021;32.980;32.498;33.543;32.417;7.89M;0,86%
09/13/2021;32.699;33.222;33.262;32.417;10.40M;-1,81%
09/10/2021;33.302;33.383;33.543;32.779;6.15M;-0,60%
09/09/2021;33.503;33.745;34.026;33.181;7.32M;0,12%
09/08/2021;33.463;32.578;33.584;32.176;11.29M;2,46%
09/07/2021;32.659;33.785;33.785;32.578;13.80M;-2,40%
09/06/2021;33.463;32.176;33.785;31.854;10.47M;5,45%
09/01/2021;31.734;31.050;31.894;30.969;12.13M;2,60%
08/31/2021;30.929;31.050;31.573;30.567;12.80M;0,65%
08/30/2021;30.728;29.602;30.728;29.521;11.87M;4,80%
08/27/2021;29.320;28.556;29.562;28.556;7.74M;0,97%
08/26/2021;29.039;29.361;29.883;28.757;10.66M;0,84%
08/25/2021;28.797;27.350;28.797;26.867;13.26M;6,87%
08/24/2021;26.947;26.988;27.269;26.545;7.16M;1,52%
08/23/2021;26.545;26.545;28.154;26.545;8.60M;0,13%
08/20/2021;26.512;27.852;27.886;26.210;19.94M;-5,61%
08/19/2021;28.087;28.355;28.456;27.886;7.26M;-0,24%
08/18/2021;28.154;27.819;28.824;27.618;11.55M;1,20%
08/17/2021;27.819;26.478;27.819;26.210;20.54M;5,06%
08/16/2021;26.478;26.947;27.081;26.311;9.25M;0,38%
08/13/2021;26.378;25.607;26.378;25.305;11.91M;2,21%
08/12/2021;25.808;26.143;26.612;25.808;13.47M;-2,65%
08/11/2021;26.512;26.746;27.417;26.378;9.82M;-0,75%
08/10/2021;26.713;27.081;27.115;26.210;11.83M;0,63%
08/09/2021;26.545;25.439;26.545;25.205;13.54M;4,21%
08/06/2021;25.473;25.339;25.808;25.137;10.75M;0,53%
08/05/2021;25.339;24.233;25.339;24.199;11.91M;4,42%
08/04/2021;24.266;23.328;24.400;23.261;15.82M;4,62%
08/03/2021;23.194;23.160;23.428;22.724;10.81M;0,14%
08/02/2021;23.160;22.624;23.428;22.557;9.43M;2,52%
07/30/2021;22.590;22.456;22.791;22.389;9.64M;1,51%
07/29/2021;22.255;21.618;22.255;21.417;11.15M;3,75%
07/28/2021;21.451;21.317;21.618;21.149;5.52M;0,95%
07/27/2021;21.250;21.115;21.618;20.981;7.35M;3,43%
07/26/2021;20.546;20.713;21.048;20.076;7.80M;-2,70%
07/23/2021;21.115;21.317;21.451;20.914;9.40M;-1,56%
07/22/2021;21.451;20.981;21.585;20.713;5.56M;2,07%
07/21/2021;21.015;21.652;21.752;20.780;5.21M;-1,41%
07/20/2021;21.317;20.512;21.685;20.043;9.34M;4,09%
07/19/2021;20.479;20.780;21.417;20.479;8.70M;-6,86%
07/16/2021;21.987;22.121;22.322;21.920;3.30M;0,00%
07/15/2021;21.987;21.518;22.087;21.484;4.98M;1,86%
07/14/2021;21.585;22.322;22.322;21.115;13.54M;3,04%
07/13/2021;20.948;20.780;21.115;20.110;5.80M;2,12%
07/12/2021;20.512;21.384;21.384;20.512;7.49M;-6,99%
07/09/2021;22.054;22.590;23.059;21.518;6.96M;-4,36%
07/08/2021;23.059;23.663;23.663;22.456;5.42M;-1,43%
07/07/2021;23.395;23.361;23.797;22.255;7.46M;1,90%
07/06/2021;22.959;24.668;25.104;22.959;10.37M;-6,93%
07/05/2021;24.668;24.635;25.137;24.266;5.31M;0,14%
07/02/2021;24.635;24.668;24.668;24.266;7.14M;0,96%
07/01/2021;24.400;23.864;24.936;23.797;11.71M;2,54%
06/30/2021;23.797;23.864;23.998;23.596;3.94M;0,14%
06/29/2021;23.763;23.864;24.467;23.294;4.99M;-0,14%
06/28/2021;23.797;23.059;23.797;22.858;15.23M;6,93%
06/25/2021;22.255;21.652;22.255;21.518;6.11M;3,59%
06/24/2021;21.484;21.786;21.853;21.384;4.73M;0,00%
06/23/2021;21.484;21.987;21.987;21.484;4.03M;-0,16%
06/22/2021;21.518;22.322;22.456;21.518;3.16M;-2,58%
06/21/2021;22.087;21.987;22.657;21.987;3.91M;-0,90%
06/18/2021;22.289;21.786;22.456;21.350;6.40M;5,22%
06/17/2021;21.183;20.512;21.250;20.512;2.91M;-0,32%
06/16/2021;21.250;21.853;21.953;20.780;3.41M;-2,91%
06/15/2021;21.886;21.819;21.920;21.585;3.65M;0,31%
06/14/2021;21.819;21.853;22.054;21.384;4.68M;2,04%
06/11/2021;21.384;20.177;21.451;20.177;4.44M;5,98%
06/10/2021;20.177;21.115;21.384;20.110;4.91M;-4,44%
06/09/2021;21.115;20.680;21.384;20.512;5.84M;0,16%
06/08/2021;21.082;22.121;22.624;21.082;7.82M;-6,95%
06/07/2021;22.657;23.462;23.663;21.819;5.45M;-3,29%
06/04/2021;23.428;23.126;23.462;22.925;5.24M;2,64%
06/03/2021;22.825;22.590;22.925;22.590;5.84M;1,04%
06/02/2021;22.590;22.121;22.925;21.685;7.11M;0,45%
06/01/2021;22.490;22.456;22.925;22.322;5.05M;1,82%
05/31/2021;22.087;22.020;22.121;21.451;8.42M;3,94%
05/28/2021;21.250;21.183;21.451;20.948;6.20M;1,28%
05/27/2021;20.981;21.082;21.518;20.847;6.31M;-0,79%
05/26/2021;21.149;21.283;21.451;20.814;5.96M;-0,63%
05/25/2021;21.283;20.512;21.451;20.445;8.92M;3,76%
05/24/2021;20.512;20.445;20.780;20.445;4.64M;0,33%
05/21/2021;20.445;20.311;20.713;20.177;5.07M;-1,29%
05/20/2021;20.713;20.646;20.780;20.445;6.82M;-1,44%
05/19/2021;21.015;20.881;21.384;20.881;7.24M;0,64%
05/18/2021;20.881;20.445;21.115;20.445;6.41M;2,98%
05/17/2021;20.278;19.842;20.445;19.708;9.35M;-0,98%
05/14/2021;20.479;21.250;21.283;20.278;12.98M;-3,93%
05/13/2021;21.317;21.451;21.786;21.183;7.25M;-0,31%
05/12/2021;21.384;20.914;21.451;20.814;10.38M;1,27%
05/11/2021;21.115;22.020;22.020;20.981;13.50M;-1,87%
05/10/2021;21.518;20.110;21.518;20.076;14.92M;7,00%
05/07/2021;20.110;18.535;20.144;18.535;12.52M;6,76%
05/06/2021;18.836;18.434;19.105;18.200;9.56M;1,81%
05/05/2021;18.501;18.736;19.004;18.434;7.68M;0,36%
05/04/2021;18.434;17.094;18.434;16.758;9.76M;5,77%
04/29/2021;17.429;17.362;17.630;17.194;5.76M;1,96%
04/28/2021;17.094;17.094;17.563;16.926;3.57M;0,99%
04/27/2021;16.926;16.490;17.228;15.954;4.66M;2,02%
04/26/2021;16.591;17.429;17.630;16.557;5.06M;-4,26%
04/23/2021;17.328;16.758;17.429;16.088;4.82M;2,99%
04/22/2021;16.825;17.831;18.032;16.825;9.54M;-6,69%
04/20/2021;18.032;18.702;18.769;17.831;14.13M;-0,37%
04/19/2021;18.099;17.429;18.166;17.094;8.18M;5,88%
04/16/2021;17.094;17.295;17.395;16.691;6.83M;0,59%
04/15/2021;16.993;16.591;17.127;16.490;8.91M;2,63%
04/14/2021;16.557;16.088;16.624;16.054;6.48M;1,65%
04/13/2021;16.289;16.691;16.725;16.256;7.47M;-2,21%
04/12/2021;16.658;16.691;16.691;16.490;6.17M;0,81%
04/09/2021;16.524;16.222;16.624;16.222;5.02M;1,23%
04/08/2021;16.323;16.490;16.490;16.155;3.69M;0,41%
04/07/2021;16.256;15.954;16.289;15.820;5.43M;2,32%
04/06/2021;15.887;16.122;16.122;15.719;5.25M;-1,46%
04/05/2021;16.122;16.088;16.122;15.652;6.94M;1,05%
04/02/2021;15.954;16.222;16.289;15.954;4.63M;-0,83%
04/01/2021;16.088;16.054;16.155;15.954;5.78M;0,42%
03/31/2021;16.021;15.887;16.356;15.686;9.29M;2,80%
03/30/2021;15.585;15.150;15.619;15.083;7.24M;3,33%
03/29/2021;15.083;14.781;15.083;14.647;5.67M;3,21%
03/26/2021;14.613;14.546;14.814;13.742;5.88M;0,46%
03/25/2021;14.546;14.613;14.747;14.345;3.78M;0,00%
03/24/2021;14.546;14.747;15.015;14.278;6.51M;-3,77%
03/23/2021;15.116;15.351;15.652;14.613;9.67M;-2,59%
03/22/2021;15.518;15.753;15.753;15.284;5.03M;0,00%
03/19/2021;15.518;15.083;15.652;15.083;5.34M;2,21%
03/18/2021;15.183;14.881;15.284;14.881;6.65M;2,95%
03/17/2021;14.747;14.714;14.881;14.613;5.56M;0,23%
03/16/2021;14.714;14.479;14.881;14.479;7.64M;1,39%
03/15/2021;14.513;14.613;14.613;14.345;5.92M;-0,69%
03/12/2021;14.613;14.948;14.948;14.345;7.68M;-0,91%
03/11/2021;14.747;14.412;14.781;14.278;9.92M;2,09%
03/10/2021;14.446;14.479;14.546;14.077;10.31M;0,23%
03/09/2021;14.412;14.513;15.217;14.144;10.45M;-0,69%
03/08/2021;14.513;13.876;14.513;13.574;15.61M;6,91%
03/05/2021;13.574;13.139;13.675;13.004;8.38M;1,76%
03/04/2021;13.340;13.742;13.742;12.937;11.06M;-1,73%
03/03/2021;13.574;12.602;13.675;12.502;14.79M;6,02%
03/02/2021;12.803;12.937;13.072;12.569;9.87M;1,33%
03/01/2021;12.636;12.636;12.636;12.334;12.40M;6,80%
02/26/2021;11.831;10.993;11.831;10.893;22.55M;6,97%
02/25/2021;11.061;10.993;11.094;10.893;6.37M;1,23%
02/24/2021;10.926;11.195;11.195;10.725;6.36M;-1,21%
02/23/2021;11.061;11.027;11.161;10.926;5.25M;0,92%
02/22/2021;10.960;11.128;11.262;10.826;6.12M;0,93%
02/19/2021;10.859;10.390;11.027;10.323;8.03M;3,19%
02/18/2021;10.524;10.524;10.759;10.457;3.53M;-1,26%
02/17/2021;10.658;10.189;10.658;10.189;4.21M;6,00%
02/09/2021;10.055;9.787;10.122;9.653;3.04M;2,74%
02/08/2021;9.787;10.223;10.323;9.619;5.25M;-5,20%
02/05/2021;10.323;10.122;10.390;10.122;3.80M;0,65%
02/04/2021;10.256;10.256;10.491;10.022;4.46M;0,33%
02/03/2021;10.223;9.787;10.223;9.586;7.08M;5,54%
02/02/2021;9.686;9.385;9.787;9.284;7.38M;0,00%
02/01/2021;9.686;10.323;10.725;9.686;7.10M;-6,77%
01/29/2021;10.390;9.452;10.759;9.418;7.45M;2,99%
01/28/2021;10.089;10.122;10.457;10.089;8.74M;-6,81%
01/27/2021;10.826;11.061;11.496;10.725;7.25M;-5,00%
01/26/2021;11.396;11.932;12.033;11.128;7.93M;-3,41%
01/25/2021;11.798;11.094;11.865;11.061;12.16M;6,34%
01/22/2021;11.094;10.926;11.295;10.926;7.49M;1,53%
01/21/2021;10.926;10.792;10.993;10.457;6.48M;5,16%
01/20/2021;10.390;10.591;10.859;9.887;4.80M;-1,90%
01/19/2021;10.591;11.329;11.396;10.457;8.00M;-5,67%
01/18/2021;11.228;11.061;11.396;10.926;9.08M;3,40%
01/15/2021;10.859;10.859;11.027;10.826;6.62M;0,94%
01/14/2021;10.759;10.792;10.859;10.692;3.31M;-0,31%
01/13/2021;10.792;11.027;11.027;10.759;5.32M;-1,23%
01/12/2021;10.926;10.725;11.094;10.591;9.88M;2,84%
01/11/2021;10.625;10.725;10.725;10.524;4.91M;-0,31%
01/08/2021;10.658;10.859;10.993;10.658;6.25M;-0,62%
01/07/2021;10.725;10.524;10.859;10.457;6.66M;0,63%
01/06/2021;10.658;10.759;10.826;10.625;5.86M;-0,62%
01/05/2021;10.725;10.725;10.960;10.558;6.69M;0,00%
01/04/2021;10.725;10.256;10.759;10.156;13.12M;6,67%
12/31/2020;10.055;9.988;10.055;9.820;4.21M;1,35%
12/30/2020;9.921;10.089;10.122;9.887;5.96M;-1,66%
12/29/2020;10.089;10.189;10.256;10.089;5.33M;-0,99%
12/28/2020;10.189;10.390;10.457;10.055;7.03M;0,33%
12/25/2020;10.156;10.122;10.223;9.787;8.36M;-0,33%
12/24/2020;10.189;10.390;10.390;9.653;6.97M;-0,65%
12/23/2020;10.256;10.491;10.725;10.122;7.56M;0,66%
12/22/2020;10.189;9.988;10.323;9.854;8.58M;2,01%
12/21/2020;9.988;10.189;10.256;9.820;7.49M;0,34%
12/18/2020;9.954;9.790;10.020;9.790;7.17M;1,00%
12/17/2020;9.856;9.856;10.184;9.659;8.58M;1,70%
12/16/2020;9.692;9.560;9.692;9.429;7.16M;2,43%
12/15/2020;9.462;9.462;9.593;9.297;8.43M;-1,03%
12/14/2020;9.560;9.659;9.725;9.560;8.35M;1,04%
12/11/2020;9.462;9.100;9.462;8.969;7.76M;5,11%
12/10/2020;9.002;9.363;9.396;8.936;12.89M;-3,86%
12/09/2020;9.363;9.265;9.725;9.133;8.72M;0,71%
12/08/2020;9.297;9.199;9.396;8.969;7.87M;1,43%
12/07/2020;9.166;8.640;9.166;8.608;10.93M;6,90%
12/04/2020;8.575;8.213;8.673;8.049;11.52M;5,67%
12/03/2020;8.115;7.885;8.180;7.720;8.29M;4,22%
12/02/2020;7.786;7.918;8.016;7.720;6.10M;-2,07%
12/01/2020;7.950;7.556;7.983;7.523;6.76M;2,11%
11/30/2020;7.786;8.082;8.115;7.753;5.92M;-2,87%
11/27/2020;8.016;8.345;8.345;7.983;9.98M;0,83%
11/26/2020;7.950;7.425;7.950;7.096;9.64M;6,61%
11/25/2020;7.458;7.753;7.786;7.458;5.86M;-2,99%
11/24/2020;7.688;7.786;7.950;7.458;8.39M;-0,85%
11/23/2020;7.753;7.425;8.049;7.425;10.27M;0,43%
11/20/2020;7.720;7.918;7.918;7.655;9.42M;-3,69%
11/19/2020;8.016;7.852;8.443;7.556;9.98M;0,41%
11/18/2020;7.983;7.819;7.983;7.622;16.25M;6,58%
11/17/2020;7.491;7.195;7.491;7.195;12.23M;6,54%
11/16/2020;7.031;6.571;7.031;6.538;14.37M;7,00%
11/13/2020;6.571;6.538;6.768;6.505;5.69M;1,63%
11/12/2020;6.465;6.459;6.465;6.374;12.20M;6,96%
11/11/2020;6.045;5.651;6.045;5.631;12.30M;6,98%
